ad_id,type,price,area,bedrooms,bathrooms,level,furnished,rent,city,region
Ad id 194179218,dsduwphqw,10000.0,210.0,3,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194007556,dsduwphqw,4000.0,70.0,2,1,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 193978943,dsduwphqw,3000.0,100.0,2,1,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194284550,dsduwphqw,3300.0,140.0,3,3,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194284542,dsduwphqw,17000.0,161.0,3,2,4,no,yes,fdlur,uhkde flwb
Ad id 194284539,dsduwphqw,900.0,10.0,3,1,2,no,yes,fdlur,pduj
Ad id 194284533,dsduwphqw,8500.0,130.0,3,2,3,no,yes,jlcd,vkhlnk cdbhg
Ad id 194284502,vwxglr,3600.0,25.0,1,1,1,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194284494,dsduwphqw,20000.0,230.0,4,3,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194284489,dsduwphqw,6500.0,90.0,2,1,2,no,yes,fdlur,uhkde flwb
Ad id 194284437,dsduwphqw,14000.0,89.0,2,2,1,yes,yes,fdlur,uhkde flwb
Ad id 194132593,dsduwphqw,2100000.0,200.0,3,3,1,yes,no,jlcd,6wk ri rfwrehu
Ad id 194317935,dsduwphqw,672000.0,230.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317909,dsduwphqw,1950000.0,185.0,3,3,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194317905,dsduwphqw,1600000.0,82.0,2,1,1,no,no,fdlur,pdglqdwb
Ad id 194317900,dsduwphqw,5000000.0,165.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317897,dsduwphqw,1900000.0,110.0,3,2,1,no,no,jlcd,vkhlnk cdbhg
Ad id 191486817,dsduwphqw,1080000.0,144.0,3,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317875,dsduwphqw,5750000.0,265.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317863,dsduwphqw,370000.0,170.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317862,dsduwphqw,3700000.0,155.0,3,3,5,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317856,dsduwphqw,1600000.0,188.0,3,2,ground,no,no,fdlur,vkrurxn flwb
Ad id 194317853,dsduwphqw,1270000.0,134.0,2,3,ground,no,no,fdlur,qhz fdslwdo flwb
Ad id 194317841,dsduwphqw,950000.0,135.0,3,1,8,no,no,dohadqguld,vlgl ehvku
Ad id 194317829,dsduwphqw,7400000.0,226.0,3,3,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194317819,dsduwphqw,1550000.0,220.0,3,2,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194317811,dsduwphqw,2000000.0,127.0,3,2,3,no,no,fdlur,uhkde flwb
Ad id 194317803,dsduwphqw,1750000.0,190.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317797,dsduwphqw,1066500.0,172.0,3,3,4,no,no,jlcd,6wk ri rfwrehu
Ad id 194317796,dsduwphqw,1239000.0,140.0,3,2,1,no,no,fdlur,pdglqdwb
Ad id 194317776,dsduwphqw,1744400.0,219.0,4,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317765,dsduwphqw,8720000.0,218.0,3,3,ground,no,no,fdlur,prndwwdp
Ad id 194317743,dsduwphqw,1487500.0,175.0,3,3,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194317725,gxsoha,2650000.0,360.0,4,4,ground,no,no,jlcd,vkhlnk cdbhg
Ad id 194317723,dsduwphqw,300000.0,135.0,3,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194317714,dsduwphqw,280000.0,130.0,2,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193166549,dsduwphqw,3800000.0,230.0,3,2,7,no,no,dohadqguld,vprkd
Ad id 194317702,dsduwphqw,1050000.0,185.0,3,2,3,no,no,fdlur,vkrurxn flwb
Ad id 194317695,dsduwphqw,2100000.0,99.0,2,1,1,no,no,fdlur,uhkde flwb
Ad id 194317691,dsduwphqw,750000.0,110.0,2,1,8,no,no,dohadqguld,pldpl
Ad id 194317681,dsduwphqw,2800000.0,155.0,3,2,3,no,no,jlcd,6wk ri rfwrehu
Ad id 194314032,dsduwphqw,2000000.0,103.0,3,2,1,no,no,fdlur,pdglqdwb
Ad id 192539144,dsduwphqw,2750000.0,115.0,2,1,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317637,gxsoha,6190000.0,215.0,4,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317633,dsduwphqw,1160000.0,160.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317618,dsduwphqw,1580550.0,128.0,3,3,4,no,no,fdlur,qdvu flwb
Ad id 194317617,dsduwphqw,500000.0,157.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317606,gxsoha,400000.0,215.0,4,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317601,dsduwphqw,2000000.0,96.0,2,2,2,no,no,fdlur,pdglqdwb
Ad id 194317600,dsduwphqw,1800000.0,147.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317587,dsduwphqw,3000000.0,155.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317575,dsduwphqw,1850000.0,229.0,3,3,4,no,no,jlcd,vkhlnk cdbhg
Ad id 192576276,dsduwphqw,2600000.0,165.0,3,3,1,no,no,fdlur,vkrurxn flwb
Ad id 194317563,shqwkrxvh,835000.0,302.0,4,3,3,no,no,jlcd,vkhlnk cdbhg
Ad id 194284430,dsduwphqw,12000.0,90.0,2,1,ground,yes,yes,fdlur,uhkde flwb
Ad id 194284424,dsduwphqw,18000.0,230.0,3,3,1,no,yes,fdlur,uhkde flwb
Ad id 194284417,dsduwphqw,5000.0,130.0,3,2,4,no,yes,jlcd,6wk ri rfwrehu
Ad id 194284408,dsduwphqw,13000.0,150.0,2,2,6,no,yes,jlcd,grnnl
Ad id 194284325,vwxglr,8500.0,58.0,1,1,ground,yes,yes,fdlur,pdglqdwb
Ad id 194284261,dsduwphqw,5500.0,124.0,3,2,2,no,yes,fdlur,pdglqdwb
Ad id 194284259,dsduwphqw,10000.0,74.0,2,1,ground,yes,yes,fdlur,uhkde flwb
Ad id 194284230,dsduwphqw,4000.0,180.0,5,2,8,no,yes,dohadqguld,vlgl ehvku
Ad id 194284205,dsduwphqw,6500.0,131.0,3,2,1,no,yes,fdlur,pdglqdwb
Ad id 194284202,dsduwphqw,49000.0,191.0,3,3,4,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194284183,dsduwphqw,8000.0,165.0,3,2,4,yes,yes,dohadqguld,vded sdvkd
Ad id 194284171,dsduwphqw,18000.0,156.0,2,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194284165,dsduwphqw,8500.0,160.0,4,2,2,no,yes,fdlur,grzqwrzq fdlur
Ad id 194284158,dsduwphqw,20000.0,220.0,3,3,3,no,yes,fdlur,kholrsrolv
Ad id 194284154,dsduwphqw,20000.0,294.0,5,4,1,no,yes,fdlur,uhkde flwb
Ad id 194284153,dsduwphqw,600.0,190.0,3,2,3,yes,yes,fdlur,qdvu flwb
Ad id 194055288,dsduwphqw,15000.0,350.0,3,2,ground,no,yes,fdlur,qdvu flwb
Ad id 194284132,dsduwphqw,5500.0,150.0,3,1,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 194284088,gxsoha,2000.0,256.0,3,2,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194284044,dsduwphqw,10000.0,240.0,3,3,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194222391,dsduwphqw,3300.0,120.0,3,1,6,no,yes,fdlur,prvwdnedo flwb
Ad id 194284029,vwxglr,15000.0,80.0,1,1,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194284001,dsduwphqw,5500.0,107.0,2,1,6,no,yes,fdlur,pdglqdwb
Ad id 194265027,dsduwphqw,20000.0,186.0,3,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283978,dsduwphqw,20000.0,112.0,2,2,ground,yes,yes,fdlur,pdglqdwb
Ad id 194283973,dsduwphqw,15000.0,139.0,2,2,5,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283969,dsduwphqw,15000.0,200.0,3,2,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283917,dsduwphqw,20000.0,200.0,3,2,3,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194283910,dsduwphqw,11999.0,99.0,2,1,3,yes,yes,fdlur,uhkde flwb
Ad id 194283898,dsduwphqw,6500.0,99.0,2,1,5,no,yes,fdlur,uhkde flwb
Ad id 194269082,dsduwphqw,8000.0,120.0,3,1,6,no,yes,fdlur,grzqwrzq fdlur
Ad id 194283876,dsduwphqw,15000.0,116.0,3,2,3,yes,yes,fdlur,pdglqdwb
Ad id 194283867,dsduwphqw,22000.0,185.0,2,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 192594633,dsduwphqw,40000.0,400.0,10+,4,5,no,yes,fdlur,qdvu flwb
Ad id 194283853,dsduwphqw,15000.0,130.0,3,2,4,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194283823,dsduwphqw,9000.0,200.0,4,3,2,no,yes,fdlur,pdglqdwb
Ad id 194283814,dsduwphqw,14000.0,224.0,3,3,3,no,yes,fdlur,uhkde flwb
Ad id 194283812,gxsoha,18000.0,400.0,4,3,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283774,dsduwphqw,7000.0,65.0,2,1,ground,yes,yes,fdlur,pdglqdwb
Ad id 194283765,dsduwphqw,6000.0,116.0,3,2,5,no,yes,fdlur,pdglqdwb
Ad id 194283764,dsduwphqw,16000.0,116.0,2,1,2,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194283759,dsduwphqw,4500.0,135.0,3,1,6,no,yes,dohadqguld,iohplqj
Ad id 194317555,dsduwphqw,433000.0,175.0,3,2,1,no,no,fdlur,kholrsrolv
Ad id 194317244,dsduwphqw,1200000.0,196.0,3,3,2,no,no,jlcd,vkhlnk cdbhg
Ad id 192621281,dsduwphqw,3000000.0,164.0,3,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317530,dsduwphqw,1390000.0,206.0,4,3,1,no,no,jlcd,vkhlnk cdbhg
Ad id 194317524,dsduwphqw,750000.0,120.0,2,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317520,dsduwphqw,480000.0,175.0,3,3,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194317516,dsduwphqw,2910000.0,250.0,4,3,ground,no,no,fdlur,qhz fdslwdo flwb
Ad id 194317513,dsduwphqw,4500000.0,140.0,2,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317504,dsduwphqw,1000000.0,200.0,3,2,2,no,no,fdlur,vkrurxn flwb
Ad id 192624267,dsduwphqw,3250000.0,164.0,3,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317486,dsduwphqw,1080000.0,120.0,2,1,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 194317481,dsduwphqw,1000000.0,175.0,3,3,ground,no,no,fdlur,vkrurxn flwb
Ad id 194317476,dsduwphqw,1350000.0,115.0,2,1,ground,no,no,fdlur,qhz fdslwdo flwb
Ad id 194317471,dsduwphqw,1850000.0,90.0,2,1,4,no,no,fdlur,uhkde flwb
Ad id 194286422,dsduwphqw,1890000.0,210.0,3,3,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 192623640,dsduwphqw,2697000.0,110.0,2,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317457,dsduwphqw,1500000.0,360.0,1,1,highest,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317446,dsduwphqw,2400000.0,145.0,2,2,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 194317439,dsduwphqw,2100000.0,110.0,2,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194317434,dsduwphqw,3490000.0,160.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317430,dsduwphqw,5600000.0,137.0,2,3,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194317425,dsduwphqw,1200000.0,100.0,2,2,6,no,no,dohadqguld,prqwdcdk
Ad id 194315715,dsduwphqw,3628000.0,140.0,2,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194315637,dsduwphqw,3827000.0,160.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194311527,dsduwphqw,1500000.0,175.0,3,2,9,no,no,fdlur,pddgl
Ad id 194304568,dsduwphqw,1957600.0,135.0,2,2,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 192449525,gxsoha,2500000.0,310.0,3,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317384,dsduwphqw,2438750.0,170.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317382,dsduwphqw,1225000.0,135.0,3,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194315476,dsduwphqw,2602628.0,180.0,3,2,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194315265,dsduwphqw,2145624.0,184.0,3,3,1,no,no,fdlur,qhz fdslwdo flwb
Ad id 194315209,dsduwphqw,1781800.0,151.0,3,3,1,no,no,fdlur,qhz fdslwdo flwb
Ad id 194315084,dsduwphqw,1825602.0,138.0,2,2,5,no,no,fdlur,qhz fdslwdo flwb
Ad id 194315081,dsduwphqw,4000000.0,180.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194304152,dsduwphqw,2910000.0,198.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317380,dsduwphqw,4000000.0,171.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317375,dsduwphqw,1100000.0,180.0,3,2,1,no,no,fdlur,vkrurxn flwb
Ad id 194317344,dsduwphqw,4850000.0,164.0,3,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194287061,dsduwphqw,2923253.0,210.0,3,3,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 194317340,dsduwphqw,400000.0,140.0,3,3,5,no,no,jlcd,vkhlnk cdbhg
Ad id 194317327,dsduwphqw,1200000.0,155.0,3,2,3,no,no,jkdueld,wdqwd
Ad id 194317323,dsduwphqw,400000.0,170.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317317,dsduwphqw,1402500.0,165.0,3,2,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194317311,shqwkrxvh,823000.0,286.0,4,3,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194283734,dsduwphqw,6500.0,116.0,3,2,4,no,yes,fdlur,pdglqdwb
Ad id 194283728,dsduwphqw,9000.0,162.0,3,3,2,no,yes,fdlur,uhkde flwb
Ad id 194283697,dsduwphqw,18000.0,134.0,3,2,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194283670,dsduwphqw,8000.0,155.0,3,3,2,no,yes,fdlur,uhkde flwb
Ad id 194283669,dsduwphqw,20000.0,139.0,3,3,2,yes,yes,fdlur,uhkde flwb
Ad id 194283655,dsduwphqw,10000.0,225.0,3,2,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283635,dsduwphqw,7500.0,131.0,3,2,1,no,yes,fdlur,uhkde flwb
Ad id 194283634,dsduwphqw,16000.0,330.0,4,3,10+,no,yes,dohadqguld,odxuhqw
Ad id 194283562,dsduwphqw,3500.0,75.0,2,1,1,yes,yes,fdlur,edgu flwb
Ad id 194283595,dsduwphqw,15000.0,260.0,4,2,3,yes,yes,dohadqguld,odxuhqw
Ad id 194283584,dsduwphqw,5000.0,71.0,2,1,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 193873053,dsduwphqw,5500.0,200.0,3,3,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283548,dsduwphqw,7000.0,150.0,3,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283517,dsduwphqw,3500.0,100.0,2,1,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283482,dsduwphqw,14000.0,240.0,3,2,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283479,dsduwphqw,14000.0,160.0,3,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283473,dsduwphqw,16000.0,170.0,3,2,5,yes,yes,fdlur,vkhudwrq
Ad id 194283438,shqwkrxvh,17000.0,190.0,3,3,5,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283417,dsduwphqw,8000.0,148.0,3,2,4,no,yes,fdlur,uhkde flwb
Ad id 194283400,dsduwphqw,14000.0,180.0,3,2,1,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194283383,dsduwphqw,12000.0,150.0,3,1,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282491,dsduwphqw,15000.0,297.0,4,3,ground,no,yes,fdlur,pdglqdwb
Ad id 194197284,dsduwphqw,8500.0,145.0,3,2,1,no,yes,dohadqguld,odxuhqw
Ad id 193819306,dsduwphqw,4500.0,138.0,3,2,10+,no,yes,dohadqguld,pldpl
Ad id 194283359,dsduwphqw,13000.0,200.0,3,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283349,vwxglr,25000.0,105.0,1,1,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283335,dsduwphqw,14000.0,116.0,3,2,1,yes,yes,fdlur,pdglqdwb
Ad id 194283316,dsduwphqw,4500.0,130.0,3,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283315,dsduwphqw,18000.0,122.0,2,2,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283313,dsduwphqw,11000.0,220.0,3,2,10+,yes,yes,dohadqguld,vlgl jdehu
Ad id 194283295,dsduwphqw,2000.0,63.0,2,1,1,no,yes,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 194283288,dsduwphqw,13000.0,99.0,2,1,4,yes,yes,fdlur,uhkde flwb
Ad id 194283286,dsduwphqw,9000.0,190.0,3,2,4,yes,yes,fdlur,qdvu flwb
Ad id 194283225,dsduwphqw,7500.0,120.0,2,1,9,yes,yes,fdlur,qdvu flwb
Ad id 194283201,dsduwphqw,10000.0,133.0,2,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283178,dsduwphqw,15000.0,218.0,3,3,1,no,yes,dohadqguld,udpo vwdwlrq
Ad id 194283158,dsduwphqw,6700.0,108.0,3,2,4,no,yes,fdlur,uhkde flwb
Ad id 194283129,dsduwphqw,11000.0,145.0,3,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283094,dsduwphqw,16000.0,90.0,1,1,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194283092,vwxglr,6000.0,65.0,1,1,ground,no,yes,fdlur,uhkde flwb
Ad id 194308581,dsduwphqw,700000.0,230.0,3,2,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194308449,dsduwphqw,375000.0,165.0,3,1,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194113638,dsduwphqw,1960000.0,157.0,3,3,3,no,no,fdlur,qhz fdslwdo flwb
Ad id 194317292,dsduwphqw,2600000.0,215.0,3,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194317284,dsduwphqw,1237500.0,165.0,3,2,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194317272,dsduwphqw,370000.0,130.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317260,gxsoha,1200000.0,385.0,3,2,ground,no,no,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 194317256,dsduwphqw,3200000.0,312.0,4,5,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194317241,dsduwphqw,680000.0,135.0,2,1,3,no,no,fdlur,vkrurxn flwb
Ad id 191441419,gxsoha,4500000.0,235.0,4,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 190265497,gxsoha,550000.0,382.0,4,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317217,dsduwphqw,1750000.0,96.0,2,2,5,no,no,fdlur,pdglqdwb
Ad id 194317212,dsduwphqw,850000.0,160.0,3,2,2,no,no,fdlur,vkrurxn flwb
Ad id 194317199,vwxglr,4000000.0,93.0,1,1,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317196,dsduwphqw,1750000.0,230.0,3,2,7,no,no,fdlur,qdvu flwb
Ad id 194317195,dsduwphqw,1800000.0,82.0,2,1,4,no,no,fdlur,pdglqdwb
Ad id 194317189,dsduwphqw,2000000.0,127.0,3,2,4,no,no,fdlur,uhkde flwb
Ad id 194317184,dsduwphqw,600000.0,198.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194065824,dsduwphqw,3400000.0,124.0,3,3,ground,no,no,fdlur,vkrurxn flwb
Ad id 190554277,dsduwphqw,860000.0,150.0,3,2,10+,no,no,pdwuxk,qruwk frdvw
Ad id 194317155,dsduwphqw,6000000.0,400.0,4,3,6,no,no,dohadqguld,odxuhqw
Ad id 194317152,dsduwphqw,5600000.0,179.0,3,3,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194317037,dsduwphqw,3600000.0,270.0,3,2,1,no,no,dohadqguld,urxvkgb
Ad id 194314619,dsduwphqw,3050000.0,132.0,3,3,5,no,no,fdlur,vkrurxn flwb
Ad id 194284382,dsduwphqw,1700000.0,120.0,2,1,10+,no,no,dohadqguld,dvdiud
Ad id 194284033,dsduwphqw,1150000.0,210.0,3,3,10,no,no,fdlur,pddgl
Ad id 194284024,dsduwphqw,2700000.0,212.0,3,2,4,no,no,fdlur,pddgl
Ad id 194283636,dsduwphqw,12000000.0,150.0,4,3,3,yes,no,jlcd,vkhlnk cdbhg
Ad id 194282029,dsduwphqw,4800000.0,360.0,4,5,3,no,no,fdlur,pddgl
Ad id 194165883,dsduwphqw,387000.0,118.0,3,1,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194150933,dsduwphqw,216240.0,168.0,3,3,3,yes,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 193687752,gxsoha,2200000.0,240.0,3,3,2,yes,no,fdlur,prndwwdp
Ad id 193610503,dsduwphqw,955000.0,165.0,3,2,5,yes,no,fdlur,prndwwdp
Ad id 192156221,dsduwphqw,940000.0,138.0,3,2,ground,yes,no,fdlur,prndwwdp
Ad id 191733355,dsduwphqw,900000.0,155.0,3,2,ground,yes,no,fdlur,prndwwdp
Ad id 194317121,dsduwphqw,1100000.0,135.0,3,2,3,no,no,jlcd,6wk ri rfwrehu
Ad id 194317108,dsduwphqw,2100000.0,156.0,2,2,ground,no,no,jlcd,vkhlnk cdbhg
Ad id 194317100,dsduwphqw,1000000.0,155.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194317063,dsduwphqw,750000.0,135.0,3,1,4,no,no,vkdutld,10wk ri udpdgdq
Ad id 194314993,dsduwphqw,3000000.0,132.0,3,3,2,no,no,fdlur,vkrurxn flwb
Ad id 194314932,dsduwphqw,2900000.0,132.0,3,3,2,no,no,fdlur,vkrurxn flwb
Ad id 194317083,dsduwphqw,2100000.0,99.0,2,1,5,no,no,fdlur,uhkde flwb
Ad id 194317082,gxsoha,2400000.0,240.0,3,3,1,no,no,jlcd,vkhlnk cdbhg
Ad id 194317076,dsduwphqw,2700000.0,224.0,2,2,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194317062,dsduwphqw,650000.0,211.0,3,3,3,no,no,jlcd,6wk ri rfwrehu
Ad id 194283060,dsduwphqw,6000.0,96.0,2,2,3,no,yes,fdlur,pdglqdwb
Ad id 194283038,dsduwphqw,7000.0,130.0,2,1,3,no,yes,fdlur,kholrsrolv
Ad id 194282987,dsduwphqw,7000.0,170.0,2,1,1,no,yes,fdlur,qdvu flwb
Ad id 194282966,dsduwphqw,7000.0,149.0,3,2,ground,no,yes,fdlur,pdglqdwb
Ad id 194282955,dsduwphqw,15000.0,90.0,2,1,4,yes,yes,fdlur,uhkde flwb
Ad id 194282930,dsduwphqw,6500.0,250.0,3,2,1,yes,yes,fdlur,qdvu flwb
Ad id 194282927,dsduwphqw,10000.0,178.0,3,3,2,no,yes,fdlur,pdglqdwb
Ad id 194282913,dsduwphqw,7000.0,131.0,3,2,5,no,yes,fdlur,pdglqdwb
Ad id 194282886,dsduwphqw,7000.0,131.0,3,2,5,no,yes,fdlur,pdglqdwb
Ad id 194282874,dsduwphqw,6300.0,170.0,3,2,8,no,yes,fdlur,qdvu flwb
Ad id 194282862,dsduwphqw,15000.0,250.0,3,4,10,no,yes,fdlur,qdvu flwb
Ad id 194282854,dsduwphqw,5000.0,190.0,3,2,2,no,yes,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 194280572,dsduwphqw,4500.0,80.0,2,1,10,yes,yes,gdndkold,pdqvxud
Ad id 194150411,dsduwphqw,11000.0,105.0,2,2,1,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194282823,dsduwphqw,9000.0,200.0,3,2,10+,no,yes,dohadqguld,vwdqohb
Ad id 194282819,dsduwphqw,8500.0,200.0,3,2,3,no,yes,fdlur,qdvu flwb
Ad id 194282818,dsduwphqw,600.0,190.0,3,2,3,yes,yes,fdlur,qdvu flwb
Ad id 194282776,dsduwphqw,18000.0,165.0,2,3,2,no,yes,jlcd,6wk ri rfwrehu
Ad id 194282695,dsduwphqw,5500.0,200.0,3,2,5,no,yes,fdlur,qdvu flwb
Ad id 194282676,vwxglr,15000.0,88.0,1,1,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282663,dsduwphqw,40000.0,230.0,3,3,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282646,dsduwphqw,14000.0,200.0,3,3,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282603,dsduwphqw,7000.0,209.0,3,3,3,no,yes,jlcd,6wk ri rfwrehu
Ad id 194263515,dsduwphqw,3000.0,130.0,3,2,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282605,dsduwphqw,600.0,120.0,2,2,3,yes,yes,fdlur,vkhudwrq
Ad id 194282564,dsduwphqw,15000.0,200.0,3,3,6,yes,yes,fdlur,qdvu flwb
Ad id 194282562,dsduwphqw,9500.0,96.0,2,2,1,yes,yes,fdlur,pdglqdwb
Ad id 194282547,dsduwphqw,5000.0,110.0,2,1,3,yes,yes,fdlur,qdvu flwb
Ad id 194282543,dsduwphqw,20000.0,330.0,3,3,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282507,dsduwphqw,30000.0,192.0,3,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282505,dsduwphqw,10000.0,133.0,2,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282496,dsduwphqw,6000.0,155.0,3,1,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194282480,dsduwphqw,6500.0,116.0,3,2,1,no,yes,fdlur,pdglqdwb
